@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute left_hit {0,1,2}
@attribute left_type {0,1,2,3}
@attribute left_pos numeric
@attribute right_hit {0,1,2}
@attribute right_type {0,1,2,3}
@attribute right_pos numeric
@attribute kick {0,1,2}

@data
190,'2019/04/12 13:44:51:553',11,17412173824,27248060416,21318854656,12522353664,17419538432,22514704384,6540306944,5138217984,20582744064,12690884608,4239290624,2303452416,11210085376,11264471040,8569504768,4788206592,17462528000,19863783424,11940926464,1363355776,12747085824,12787147776,7851118592,3288139520,30935517184,26496557056,15590189056,6970865664,32212252672,32212252672,14922717184,17075601408,32212252672,32212252672,17648822272,14928746496,32212252672,32212252672,19435489280,21319618560,0,0,0,?,1,?,?,?,?,?
191,'2019/04/12 13:44:51:808',11,17387866112,27149015040,21090795520,12338649088,17363306496,22676410368,6481547264,5061331456,20377782272,12174397440,4242657536,2270855680,11327065088,11519854592,8652280832,4795779584,17294979072,19753039872,11830571008,1313008512,13078640640,12928951296,8030254592,3385794304,31127889920,26818377728,15672005632,6969622016,32212252672,32212252672,14928090112,17046489088,32212252672,32212252672,17643413504,14904474624,32212252672,32212252672,19429664768,21318129664,0,0,0,?,1,?,?,?,?,?
192,'2019/04/12 13:44:52:052',11,17480263680,27464488960,21699502080,12984527872,17535860736,22350094336,6563334656,5016369152,19316219904,11895186432,4260421888,2212044288,11249528832,11578594304,8560879104,4710298112,17222414336,19609718784,11781936128,1244101248,13084602368,12975513600,8117868032,3487335680,31127564288,26881171456,15760780288,7046015488,32212252672,32212252672,14865232896,17005719552,32212252672,32212252672,17628854272,14929179648,32212252672,32212252672,19443933184,21330526208,0,0,0,?,1,?,?,?,?,?
193,'2019/04/12 13:44:52:306',11,17649278976,27682408448,22089338880,13415229440,17732327424,22348982272,6623298048,5016808960,18950514688,11670881280,4325378560,2182016768,11311256576,11691177984,8650412032,4728827392,17284122624,19664373760,11776450560,1204262912,13174209536,13061214208,8255130112,3587725824,31159851008,26989166592,15837844480,7091259904,32212252672,32212252672,14876935168,17018286080,32212252672,32212252672,17704595456,14997351424,32212252672,32212252672,19504214016,21427630080,0,0,0,?,1,?,?,?,?,?
194,'2019/04/12 13:44:52:554',11,17889566720,28151693312,23000119296,14348968960,18193448960,22220611584,6602103808,5016081408,17059406848,10622180352,4311134720,2182118912,11353265152,11800805376,8696584192,4751326208,17274169344,19629709312,11731865600,1183104000,13277854720,13172128768,8353029632,3593394944,31213946880,27073961984,15860322304,7056713728,32212252672,32212252672,14854347776,17014352896,32212252672,32212252672,17696473088,15012227072,32212252672,32212252672,19499802624,21417408512,0,0,0,?,1,?,?,?,?,?
195,'2019/04/12 13:44:52:805',11,17676871680,28008146944,22733703168,13994138624,17996609536,22157871104,6558201856,4859007488,17921468416,11206359040,4341619200,2097526528,11198161920,11566749696,8686707712,4677393920,17363310592,19686098944,11779582976,1154274944,12989033472,12968752128,8204852736,3525993984,31062380544,26835085312,15743240192,7018487296,32212252672,32212252672,14793834496,16859395072,32212252672,32212252672,17645295616,14925259776,32212252672,32212252672,19442239488,21342709760,0,0,0,?,1,?,?,?,?,?
196,'2019/04/12 13:44:53:051',11,17682384896,27987832832,22742501376,13993565184,18031439872,22135279616,6545995776,4816573440,18249306112,11529062400,4416808960,2082972416,11165818880,11395847168,8674864128,4629889024,17469313024,19609192448,11653500928,1124773760,12852648960,12933207040,8181433856,3643650560,30957670400,26794696704,15798732800,7115475456,32212252672,32212252672,14718199808,16842477568,32212252672,32212252672,17570082816,14830787584,32212252672,32212252672,19368359936,21230430208,0,0,0,?,1,?,?,?,?,?
197,'2019/04/12 13:44:53:305',11,17733482496,27974899712,22656301056,13845136384,18045425664,22121177088,6503622144,4328496128,17716959232,10209623040,4309409280,1855581952,10867319808,11700745216,8325475840,3970631680,17196199936,18745966592,10993910784,704584320,13074524160,13281608704,9106345984,4779791360,30987094016,27659833344,16143973376,7066317824,32212252672,32212252672,14615239680,16757781504,32212252672,32212252672,17593964544,14880310272,32212252672,32212252672,19400284160,21281474560,0,0,0,?,1,?,?,?,?,?
198,'2019/04/12 13:44:53:554',11,17986699264,27998291968,22397005824,13634161664,18216601600,22365933568,6580899328,4224712448,20167385088,11302770688,4113947648,2095595648,10274085888,11850750976,8154770432,3050252800,17806057472,18610700288,10692783104,630098304,12574247936,12875005952,9005805568,4998096896,30004574208,27276279808,16138223616,7485660160,32212252672,32212252672,14539926528,16695507968,32212252672,32212252672,17816604672,15087107072,32212252672,32212252672,19567413248,21554921472,0,0,0,?,1,?,?,?,?,?
199,'2019/04/12 13:44:53:803',11,18036056064,27634925568,21498173440,12789305344,18158221312,22449661952,6410626048,3982092544,24037087232,13210161152,3781312512,2113567744,9898899456,11869230080,8199589888,2156326144,18658211840,19397517312,10661479424,548153792,11873378304,11897162752,7810200576,4434197504,27235221504,25421490176,15965218816,8481607680,32212252672,32212252672,14161290240,16456344576,32212252672,32212252672,17800884224,15119191040,32212252672,32212252672,19625338880,21531809792,0,0,0,?,1,?,?,?,?,?
200,'2019/04/12 13:44:54:056',11,17974751232,27768539136,21897713664,13201387520,18238744576,22374928384,6527723520,3981107968,24664952832,14801329152,3774022656,1967749376,9959643136,11359142912,7710151680,2134587264,18692816896,19954329600,11102181376,550251712,11744224256,11372235776,6509319680,3640268032,25937152000,23797348352,15681119232,8900967424,32212252672,32212252672,14313394176,16547283968,32212252672,32212252672,17776171008,15122890752,32212252672,32212252672,19590893568,21534986240,0,0,0,?,1,?,?,?,?,?
201,'2019/04/12 13:44:54:306',11,17805475840,27778230272,22081120256,13397663744,18109587456,22211305472,6452281856,3980447232,23760863232,14198292480,3688929792,1972549248,9660763136,11171458048,7547386880,2187110912,18424608768,19601299456,10827910144,517570784,11542394880,11320370176,6691104256,3537086976,26751172608,24196233216,15595063296,8575304704,32212252672,32212252672,14337428480,16516974592,32212252672,32212252672,17600317440,14871606272,32212252672,32212252672,19386402816,21254512640,0,0,0,?,1,?,?,?,?,?
202,'2019/04/12 13:44:54:555',11,17854875648,28005236736,22554025984,13841159168,18281275392,22166005760,6445697024,4170139904,23190118400,14392593408,3710284032,2003915392,9665950720,10981233664,7438744064,2484145920,18449891328,19751557120,10990471168,570734016,11497782272,11343667200,6460161536,3239108864,26774003712,23925940224,15452635136,8500317696,32212252672,32212252672,14476830720,16658135040,32212252672,32212252672,17575872512,14873794560,32212252672,32212252672,19377326080,21270075392,0,0,0,?,1,?,?,?,?,?
203,'2019/04/12 13:44:54:805',11,17919322112,28193708032,23102435328,14455225344,18401980416,22119110656,6436715008,4282483456,22555316224,14076032000,3692409088,2087855360,9711216640,10873347072,7440915456,2542568448,18457305088,19841515520,11035085824,593355328,11510404096,11355769856,6413464064,3235159040,26682855424,23808747520,15421334528,8497343488,32212252672,32212252672,14537052160,16705893376,32212252672,32212252672,17613584384,14883235840,32212252672,32212252672,19406344192,21287256064,0,0,0,?,1,?,?,?,?,?
204,'2019/04/12 13:44:55:053',11,17900394496,28182956032,23058821120,14465723392,18343557120,22140018688,6491472384,4272332544,22823247872,14331932672,3759771648,2073231488,9745839104,10800884736,7433680896,2548406784,18487615488,19842576384,11090095104,586373248,11533985792,11356525568,6420510720,3242709760,26713886720,23833489408,15456832512,8528367616,32212252672,32212252672,14510179328,16651656192,32212252672,32212252672,17605177344,14889751552,32212252672,32212252672,19400022016,21306023936,0,0,0,?,1,?,?,?,?,?
205,'2019/04/12 13:44:55:305',11,17868759040,28080869376,22803941376,14124617728,18331518976,22111045632,6495660032,4264383744,22938789888,14345777152,3819246592,2088517632,9754986496,10905892864,7526648832,2597243136,18573529088,19917621248,11123537920,601485184,11469906944,11365312512,6434720768,3232018688,26864807936,23864422400,15471628288,8498256384,32212252672,32212252672,14436467712,16643643392,32212252672,32212252672,17588439040,14883810304,32212252672,32212252672,19392845824,21291882496,0,0,0,?,1,?,?,?,?,?
206,'2019/04/12 13:44:55:556',11,17880254464,28031862784,22700220416,14080225280,18256117760,22137315328,6483348992,4120646656,22664263680,13934630912,3761046528,2072118784,9691928576,11159931904,7601652224,2587058432,18544308224,19804114944,11057890304,574072960,11504594944,11427771392,6663048704,3321762816,27292710912,24324999168,15612972032,8488507392,32212252672,32212252672,14390912000,16574710784,32212252672,32212252672,17602418688,14882318336,32212252672,32212252672,19376318464,21257654272,0,0,0,?,1,?,?,?,?,?
207,'2019/04/12 13:44:55:804',11,19279953920,30502813696,29112958976,21838688256,19174490112,22507931648,6936424960,4373586944,19003219968,13841227776,3833257216,2033540352,9369239552,10809994240,7372321280,2575014912,18343739392,19628472320,11128168448,537503424,11468987392,11528624128,6873024512,3276231680,27403819008,24587872256,15428013056,8485849088,32212252672,32212252672,14548294656,17054783488,32212252672,32212252672,17616117760,14869291008,32212252672,32212252672,19384655872,21286629376,0,0,0,?,1,?,?,?,?,?
208,'2019/04/12 13:44:56:056',11,24585873408,31237484544,32183390208,29540005888,20464924672,25137295360,13808648192,5203371520,19765647360,16904984576,6724397568,10942919680,10958211072,11373677568,15770335232,29044346880,18838171648,20679229440,16120243200,32211077120,11787500544,12203973632,7521585152,26130442240,27530729472,24332306432,16010470400,10622161920,32212252672,32212252672,15568587776,18451722240,32212252672,32212252672,18124210176,15378353152,32212252672,32212252672,19892119552,21829758976,0,0,0,?,1,?,?,?,?,?
209,'2019/04/12 13:44:56:306',11,24420943872,30445862912,29732849664,28164247552,19592968192,25408802816,17511059456,3882248960,18625159168,23063556096,23343675392,2102540416,11063215104,17716705280,32155277312,14955521024,18488418304,19771432960,19760539648,23154292736,11548646400,11747712000,7173638144,13031207936,27810072576,24351305728,16456241152,14153799680,32212252672,32212252672,14836063232,15534072832,32212252672,32212252672,17463246848,14800023552,32212252672,32212252672,19273926656,21121380352,0,0,0,?,1,?,?,?,?,?
210,'2019/04/12 13:44:56:551',11,26542071808,28790958080,25808857088,25847777280,18189445120,23710803968,15474931712,6928066560,17263632384,20231213056,20662900736,1951191040,10764921856,19111966720,31962566656,16527916032,15567358976,16501132288,14158721024,16582624256,9248390144,9645938688,5922513920,6599746560,28309934080,23341320192,13904462848,10020662272,32212252672,32212252672,11692168192,10621241344,32212252672,32212252672,15427226624,12323407872,32212252672,32212252672,17143187456,18068875264,0,0,0,?,1,?,?,?,?,?
211,'2019/04/12 13:44:56:814',11,25022935040,23546220544,20236421120,19402827776,14764386304,22669547520,13422764032,9559093248,14079703040,15866698752,11879814144,559818432,8776322048,19100217344,30527686656,13311519744,11725459456,13476719616,15170338816,10088318976,5874406400,6190845952,3237534464,3320286720,26480386048,20190769152,9751134208,5505869312,32020166656,32212252672,8145483776,5621274112,32177846272,32212252672,12261476352,8918520832,32211793920,32212252672,14117325824,14182668288,0,0,0,?,1,?,?,?,?,?
212,'2019/04/12 13:44:57:053',11,23153620992,20368611328,20940099584,21170755584,20957724672,22695567360,12581428224,5529930752,10770609152,9132890112,2491221504,85634512,9011649536,16512280576,15619124224,2857053440,9272812544,17144733696,29688924160,14601018368,4392143872,4890580480,6171769344,4428454400,24931524608,19644016640,8316196352,4531593728,29993295872,32167290880,6786505216,3913886464,30884659200,32211793920,10684512256,7203849216,31494844416,32212252672,12518549504,12435383296,0,0,0,?,1,?,?,?,?,?
213,'2019/04/12 13:44:57:305',11,19479433216,14877430784,7048508416,9322301440,20191680512,20748521472,21627727872,8555028480,10772302848,13328457728,5391302656,21666368,5754850304,7606644224,4342976000,71152040,6161655808,14711425024,21086670848,9419642880,2675790592,5912347648,20385202176,7820357120,21226510336,16882873344,6079198720,3016611584,24591716352,27738505216,4895597568,2840430848,25510014976,28984668160,7673979904,4483251200,26343702528,30153277440,9525675008,9286867968,0,0,0,?,1,?,?,?,?,?
214,'2019/04/12 13:44:57:554',11,18556555264,15777743872,4231051520,470153504,19247831040,18256451584,6807710720,11285184512,6774414336,9322770432,14839860224,1758348032,5110439936,12789987328,2296184064,17289844,5484641280,10289820672,8896452608,2488045568,5701552128,13213205504,25447841792,12146754560,21580845056,18140760064,11252596736,3721571840,23224709120,26190350336,4602518528,3071939584,24079534080,27327555584,7129046528,4161689344,24859684864,28375885824,8834637824,8692888576,0,0,0,?,1,?,?,?,?,?
215,'2019/04/12 13:44:57:806',11,19477690368,16684486656,4609233920,331722464,19856011264,16905450496,5482142208,9017028608,3592516352,6042946048,16857356288,6100634624,4747991552,15646804992,6958477824,94299120,6783324160,7077533184,3365942528,79465848,8088931840,13422475264,14431839232,10075188224,18874077184,23415150592,25055295488,6766292992,24203782144,27211139072,5410832896,4100729344,25063415808,28375238656,8000062464,4984241152,25849733120,29412294656,9663878144,9534173184,0,0,0,?,1,?,?,?,?,?
216,'2019/04/12 13:44:58:056',11,19517679616,16749032448,4544382464,310542720,19291058176,15470964736,5313206272,8440406528,2303981312,6211789312,16920760320,6995696640,5513704960,16716674048,7933634048,100700960,6893483008,5592733696,1526567424,15994113,8824660992,10459453440,7792031232,4359019008,12578959360,19913902080,22537981952,10269236224,24205633536,27352713216,11444890624,3778238976,25080442880,28453986304,8077348864,5020548608,25925713920,29520564224,9767047168,9560398848,0,0,0,?,1,?,?,?,?,?
217,'2019/04/12 13:44:58:302',11,19477460992,16780266496,4505385984,304523488,18970302464,14820728832,5034428416,8217588224,1987681280,5482092544,16506857472,7272048128,5689653760,16438804480,9362134016,113826032,6877918208,5228152832,1308848768,19179844,8943902720,9312542720,6319143936,2915340288,10268880896,19138750464,19505317888,10112931840,24159549440,27593549824,12759261184,3634339072,25094094848,28414914560,8094994432,5062506496,25909317632,29506355200,9758342144,9593468928,0,0,0,?,1,?,?,?,?,?
218,'2019/04/12 13:44:58:554',11,19505483776,16798229504,4512139776,270279200,18974914560,14859782144,5070626304,8098350080,2025351296,5430489600,16561020928,7367971328,5715468800,16094856192,9378464768,111405192,5998041600,4952346112,1318118784,17323732,8908164096,7942810112,5160558592,1822235136,9605542912,16672808960,16499278848,9979048960,22299686912,27795181568,15729441792,3634354944,25134198784,28513648640,8157650944,5043855872,25969135616,29576468480,9805976576,9600724992,0,0,0,?,1,?,?,?,?,?
219,'2019/04/12 13:44:58:804',11,19437240320,16737911808,4490341888,254075280,19168905216,15149268992,5020592128,7953004032,2264534272,5461997056,16562158592,7595453440,5654499840,15973225472,9201236992,109806328,3479234816,4420738560,1352767488,19490488,9229629440,6786937856,3638774272,1074580096,10182740992,13662952448,10511003648,9555664896,16797895680,24282021888,21264584704,4058092288,25117978624,28491931648,8878576640,5026161152,25945876480,29568317440,9759125504,9535190016,0,0,0,?,1,?,?,?,?,?
220,'2019/04/12 13:44:59:054',11,28603678720,24942284800,7988067328,1644107648,28322131968,22861774848,8518569984,12930651136,5819275264,9566843904,23305138176,10384463872,11326995456,22314872832,13543050240,1213862272,7257040896,9459534848,4722346496,340216256,14633041920,12435932160,8307682304,3583979008,16779871232,17966301184,14857342976,11288154112,19002048512,26884167680,24768546816,10397787136,32212252672,32212252672,17769676800,10812813312,32212252672,32212252672,15554425856,15960819712,0,0,0,?,1,?,?,?,?,?
221,'2019/04/12 13:44:59:303',11,30950565888,26655494144,8870404096,1875946112,30586832896,24107374592,9318747136,13903657984,7228820992,10733293568,24528879616,10919927808,12693302272,23298215936,14387907584,1731258496,8595194880,10883484672,5805277184,617357632,14573540352,13218262016,9654343680,4340479488,19013908480,19634561024,14603899904,9067003904,20190947328,24988934144,22165600256,14532020224,28308144128,31668170752,23299923968,12574709760,32212252672,32212252672,16660651008,17363779584,0,0,0,?,1,?,?,?,?,?
